sl_id,sl_store,sl_address,sl_address2,sl_city,sl_state,sl_zip,sl_country,sl_latitude,sl_longitude,sl_tags,sl_description,sl_email,sl_url,sl_hours,sl_phone,sl_fax,sl_image,sl_private,sl_neat_title,sl_linked_postid,sl_pages_url,sl_option_value,sl_lastupdated
2690,"Purcell A/C, Inc.",3152 East La Palma Avenue Suite I,,Anaheim,CA,92806,USA,33.8514212,-117.8557419,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Our comfort depends on your comfort,info@thehvac.net,http://purcellac.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://purcellac.myhvacshop.com/services/,,
2691,Purdy Cool,26504 Bouquet Canyon Road,,Santa Clarita,CA,91350,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Don't Delay Call Today,info@thehvac.net,http://purdy.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://purdy.myhvacshop.com/services/,,
2692,Pure Air Heating and Cool.,625 Jonquil Drive,,Lathrop,CA,95330,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Your Comfort is Our Specialty,info@thehvac.net,http://pureair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://pureair.myhvacshop.com/services/,,
2693,Quality Comfort System,802 W Katella Ave,,Orange,CA,92867,USA,33.8036197,-117.8370041,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Where Experts Fix Your Problems,info@thehvac.net,http://qcs.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://qcs.myhvacshop.com/services/,,
2694,Quality Comfort Systems,724 West Katella Avenue,,Orange,CA,92867,USA,33.8036197,-117.8370041,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need an Expert,info@thehvac.net,http://qcscaltrans.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://qcscaltrans.myhvacshop.com/services/,,
2695,QPC Lasers,15632 Roxford Street,,Sylmar,CA,91342,USA,34.3106635,-118.4723713,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",SOS Service and Installation,info@thehvac.net,http://qpclaser.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://qpclaser.myhvacshop.com/services/,,
2696,Quality Air HVAC,17900 Hemmingway St,,Reseda,CA,91335,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Specializing in Your Comfort Since 1968,info@thehvac.net,http://quahvac.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://quahvac.myhvacshop.com/services/,,
2699,Quality Heating and Air,2712 E Fremont Bldg C,,Stockton,CA,95205,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://qualit.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://qualit.myhvacshop.com/services/,,
2700,Quality Heating and A/C,3205 Westcoat St,,Acton,CA,93510,USA,34.469994,-118.1967418,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",One Call Gets it All Expert Quality Service,info@thehvac.net,http://quality.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://quality.myhvacshop.com/services/,,
2701,Quality Cooling,19165 Dowell Lane,,Sky Valley,CA,92241,USA,33.909704,-116.380754,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Remarkable Service. Remarkable Craftstmen,info@thehvac.net,http://qualitycooling.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://qualitycooling.myhvacshop.com/services/,,
2702,Quick Serve Home Services,3276 Colorado Lane,,Costa Mesa,CA,92626,USA,33.690525,-117.927612,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://quckserve.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://quckserve.myhvacshop.com/services/,,
2703,Queirolo's Heat and A/C Inc,310 W. Norwich Dr,,Stockton,CA,95207,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Most Respected Name in the Region,info@thehvac.net,http://queirolo.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://queirolo.myhvacshop.com/services/,,
2704,Quick Heating and Air,3701 Thorson Dr,,Placerville,CA,95667,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need it Fast and You Need it Expert,info@thehvac.net,http://quick.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://quick.myhvacshop.com/services/,,
2705,RandA Appliance Service,3050 Tenaya Lane,,Stockton,CA,95212,USA,38.028512,-121.276059,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Our comfort depends on your comfort,info@thehvac.net,http://randaappliance.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://randaappliance.myhvacshop.com/services/,,
2706,Radical Air and Ref,409 Continental Ct,,Newbury Park,CA,91320,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Don't Delay Call Today,info@thehvac.net,http://radical.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://radical.myhvacshop.com/services/,,
2707,Ralphs Heating and Air,43630 Windrose Place,,Lancaster,CA,93536,USA,34.675748,-118.213158,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Your Comfort is Our Specialty,info@thehvac.net,http://ralphsheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://ralphsheating.myhvacshop.com/services/,,
2709,Ram-Aire,31220 La Baya Dr #108,,Westlake Village,CA,91362,USA,34.1561876,-118.8034207,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Where Experts Fix Your Problems,info@thehvac.net,http://ramair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://ramair.myhvacshop.com/services/,,
2713,Ramona Unif. School Dist.,720 Ninth Street,,Ramona,CA,92065,USA,33.0392494,-116.8641302,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need an Expert,info@thehvac.net,http://ramona.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://ramona.myhvacshop.com/services/,,
2715,"Rancho Sheet Metal, Inc.",6200 Box Springs Blvd,,Riverside,CA,92507,USA,33.9391632,-117.2949235,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",SOS Service and Installation,info@thehvac.net,http://ranchobldg14.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://ranchobldg14.myhvacshop.com/services/,,
2716,Rand Aire,635 East First Street #246,,Tustin,CA,92780,USA,33.7457629,-117.8173635,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Specializing in Your Comfort Since 1968,info@thehvac.net,http://randaire.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://randaire.myhvacshop.com/services/,,
2717,Randco Heating and Air,15120 Monte St,,Sylmar,CA,91342,USA,34.3058279,-118.4571974,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://randco.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://randco.myhvacshop.com/services/,,
2718,"Rand Mechanical, Inc",1800 Vernon St #3,,Roseville,CA,95678,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",One Call Gets it All Expert Quality Service,info@thehvac.net,http://randmech.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://randmech.myhvacshop.com/services/,,
2719,Rando AAA HVAC Inc.,1712 Stone Ave,,San Jose,CA,95125,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Remarkable Service. Remarkable Craftstmen,info@thehvac.net,http://rando.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://rando.myhvacshop.com/services/,,
2720,Randy's Heating and Air,1909 Sauviagnon,,Modesto,CA,95351,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://randys.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://randys.myhvacshop.com/services/,,
2721,"Rapid Set Contruction, Inc.",12955 Maclay Street,,Sylmar,CA,91342,USA,34.302568,-118.415844,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Most Respected Name in the Region,info@thehvac.net,http://rapidset.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://rapidset.myhvacshop.com/services/,,
2724,Rawlings Mechanical Corp.,11615 Pendelton St,,Sun Valley,CA,91352,USA,34.229401,-118.3857554,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need it Fast and You Need it Expert,info@thehvac.net,http://rawlin.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://rawlin.myhvacshop.com/services/,,
2727,Ray O Cook Co.,889 Riverside Ave #C,,Roseville,CA,95678,USA,38.7316999,-121.289631,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Our comfort depends on your comfort,info@thehvac.net,http://rayo.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://rayo.myhvacshop.com/services/,,
2728,"Ray's HVAC, Inc",15715 Marilla Street,,North Hills,CA,91343,USA,34.247617,-118.474525,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Don't Delay Call Today,info@thehvac.net,http://rayshv.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://rayshv.myhvacshop.com/services/,,
2732,"Ray's HVAC, Inc.",551 5th Street #D2,,San Fernando,CA,91340,USA,34.2819461,-118.4389719,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Your Comfort is Our Specialty,info@thehvac.net,http://rayshvarden.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://rayshvarden.myhvacshop.com/services/,,
2733,Ray's Service Inc.,7161 Foothill Blvd,,Tujunga,CA,91042,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Where Experts Fix Your Problems,info@thehvac.net,http://raysse.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://raysse.myhvacshop.com/services/,,
2735,RB's All Around Service,36458 37th St E,,Palmdale,CA,93550,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need an Expert,info@thehvac.net,http://rbsall.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://rbsall.myhvacshop.com/services/,,
2736,R.B. Spencer Inc,1188 Hassett Ave,,Yuba City,CA,95991,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",SOS Service and Installation,info@thehvac.net,http://rbspen.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://rbspen.myhvacshop.com/services/,,
2737,"RD Heating and A/C, Inc.",71 Grandview Road,,Napa,CA,94558,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Specializing in Your Comfort Since 1968,info@thehvac.net,http://rdheat.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://rdheat.myhvacshop.com/services/,,
2738,"Reaco Heating and A/C, Inc.",16250 Railroad Ave,,Morgan Hill,CA,95037,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://reaco.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://reaco.myhvacshop.com/services/,,
2739,Reairco Air Conditioning,2001 W Beverly Blvd 211,,Los Angeles,CA,90057,USA,34.0662116,-118.2689259,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",One Call Gets it All Expert Quality Service,info@thehvac.net,http://reairc.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://reairc.myhvacshop.com/services/,,
2740,Redlands Plumbing dba Henry Bush,429 Texas Street,,Redlands,CA,92374,USA,34.059406,-117.191732,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Remarkable Service. Remarkable Craftstmen,info@thehvac.net,http://redlands.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://redlands.myhvacshop.com/services/,,
2741,Refrigeration Control Inc,2223 Monroe St.,,Riverside,CA,92501,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://refcon.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://refcon.myhvacshop.com/services/,,
2742,Refrig Supply Distributor,26021 Atlantic Ocean Dr,,Lake Forest,CA,92630,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Most Respected Name in the Region,info@thehvac.net,http://refrig.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://refrig.myhvacshop.com/services/,,
2746,Regional Air,14543 Bledsoe St,,Sylmar,CA,91342,USA,34.319526,-118.45029,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need it Fast and You Need it Expert,info@thehvac.net,http://region.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://region.myhvacshop.com/services/,,
2747,Reindeer Heating Air Conditioning,10065 DeSoto Avenue #302,,Chatsworth,CA,91311,USA,34.253611,-118.589012,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Our comfort depends on your comfort,info@thehvac.net,http://reindeer.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://reindeer.myhvacshop.com/services/,,
2750,Reliable Heating and Air,47 Del Pizzoli,,Lake Elsinore,CA,92532,USA,33.7162758,-117.3440192,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Don't Delay Call Today,info@thehvac.net,http://reliableanaheim.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://reliableanaheim.myhvacshop.com/services/,,
2751,Reliable Heating and Air,47 Del Pizzoli,,Lake Elsinore,CA,92532,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Your Comfort is Our Specialty,info@thehvac.net,http://reliableheat.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://reliableheat.myhvacshop.com/services/,,
2753,REO Mechanical,2400 Manning Street # D,,Sacramento,CA,95815,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Where Experts Fix Your Problems,info@thehvac.net,http://reomec.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://reomec.myhvacshop.com/services/,,
2754,R/E Plumbing and Heating,14867 Osceola St.,,Sylmar,CA,91342,USA,34.3058279,-118.4571974,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need an Expert,info@thehvac.net,http://replum.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://replum.myhvacshop.com/services/,,
2755,Res Comm Heating and A/C,840 Potsgrove Place,,Tracy,CA,95377,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",SOS Service and Installation,info@thehvac.net,http://rescom.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://rescom.myhvacshop.com/services/,,
2756,Residential Heating and A/C,65 Cristich Ln,,Campbell,CA,95008,USA,37.2763887,-121.9453246,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Specializing in Your Comfort Since 1968,info@thehvac.net,http://reshea.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://reshea.myhvacshop.com/services/,,
2757,Residential HVAC Systems,2871 E Via Martens,,Anaheim,CA,92806,USA,33.8566946,-117.8714674,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://reshvac.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://reshvac.myhvacshop.com/services/,,
2758,"RESSAC, Inc.",207 E Los Feliz Rd,,Glendale,CA,91205,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",One Call Gets it All Expert Quality Service,info@thehvac.net,http://ressac.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://ressac.myhvacshop.com/services/,,
2759,Rexs Air Conditioning,257 So San Antonio Ave,,Upland,CA,91786,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Remarkable Service. Remarkable Craftstmen,info@thehvac.net,http://rexsair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://rexsair.myhvacshop.com/services/,,
2761,Rhino Heating Air Cond,5962 Kenneth Ave,,Carmichael,CA,95608,USA,38.613071,-121.32598,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://rhino.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://rhino.myhvacshop.com/services/,,
2762,"Rhino Mechanical, Inc",1638A W 9th St,,Upland,CA,91786,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Most Respected Name in the Region,info@thehvac.net,http://rhinom.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://rhinom.myhvacshop.com/services/,,
2763,"R H Tinney, Inc.",296 Wright Brothers,,Livermore,CA,94551,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need it Fast and You Need it Expert,info@thehvac.net,http://rhtinn.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://rhtinn.myhvacshop.com/services/,,
2764,R I Design and Construction,2328 Eagle Creek Lane,,Oxnard,CA,93036,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Remarkable Service. Remarkable Craftstmen,info@thehvac.net,http://ri desi.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://ri desi.myhvacshop.com/services/,,
2766,Ricardo Air Conditioning,26740 Oak Ave Unit E,,Santa Clarita,CA,91351,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://ricard.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://ricard.myhvacshop.com/services/,,
2767,Richard Denton Mechanical,2734 C Chanticleer Ave,,Santa Cruz,CA,95065,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Most Respected Name in the Region,info@thehvac.net,http://richar.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://richar.myhvacshop.com/services/,,
2768,Rio Vista Air,1003 Linda Vista Way,,Rio Vista,CA,94571,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need it Fast and You Need it Expert,info@thehvac.net,http://riovis.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://riovis.myhvacshop.com/services/,,
2770,"Select ACR, Inc.",1660 Linden St.,,Riverside,CA,92507,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Our comfort depends on your comfort,info@thehvac.net,http://river.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://river.myhvacshop.com/services/,,
2771,Rizzo Heating and A/C,27062 Bristol Lane,,Menifee,CA,92584,USA,33.665177,-117.188197,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Don't Delay Call Today,info@thehvac.net,http://rizhtg.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://rizhtg.myhvacshop.com/services/,,
2772,R.K. Heating And All,1107 San Luis Rey Drive,,Glendale,CA,91208,USA,34.181707,-118.2422,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Your Comfort is Our Specialty,info@thehvac.net,http://rkheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://rkheating.myhvacshop.com/services/,,
2773,RL Wells A/C and Heating,7889 Brace St.,,Corona,CA,92880,USA,33.944735,-117.594954,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Where Experts Fix Your Problems,info@thehvac.net,http://rlwells.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://rlwells.myhvacshop.com/services/,,
2774,"RNR Air, Inc",1234 West Collins Avenue,,Orange,CA,92867,USA,33.8022425,-117.8658429,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need an Expert,info@thehvac.net,http://rnrair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://rnrair.myhvacshop.com/services/,,
2777,Robert Hall and Sons A/C,2817 Sanborn Ave.,,La Crescenta,CA,91214,USA,34.228754,-118.2351192,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",SOS Service and Installation,info@thehvac.net,http://roberthvent.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://roberthvent.myhvacshop.com/services/,,
2778,Robic Refrigeration Inc.,789 S Center St.,,Turlock,CA,95380,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Specializing in Your Comfort Since 1968,info@thehvac.net,http://robicr.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://robicr.myhvacshop.com/services/,,
2780,Rod Johnson Air&#44; Inc.,1553 North Broadway Street,,Stockton,CA,95205,USA,37.9782845,-121.2513059,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Your 911 For Plumbing&#44; Heating &amp; A/C,info@thehvac.net,http://rodjohnsonair.com/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://rodjohnsonair.com/,,
2781,Rody Air,12414 Martha Street,,Valley Village,CA,91607,USA,34.1633045,-118.3841777,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",One Call Gets it All Expert Quality Service,info@thehvac.net,http://rodyair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://rodyair.myhvacshop.com/services/,,
2782,Roeber's Inc.,2516 San Carlos Ave.,,Castro Valley,CA,94546,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Remarkable Service. Remarkable Craftstmen,info@thehvac.net,http://roebers.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://roebers.myhvacshop.com/services/,,
2783,Rohan and Sons Inc.,244 Calle Pintoresco,,San Clemente,CA,92673,USA,33.448742,-117.589809,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation","Your 911 For Plumbing, Heating & A/C",info@thehvac.net,http://rohanadsons.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://rohanadsons.myhvacshop.com/services/,,
2784,Rolin Air Conditioning,7639 Melvin Ave,,Reseda,CA,91335,USA,34.209597,-118.56061,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Most Respected Name in the Region,info@thehvac.net,http://rolin.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://rolin.myhvacshop.com/services/,,
2786,Ronco AC,11102 Corley Dr,,Whittier,CA,90604,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",When You Need it Fast and You Need it Expert,info@thehvac.net,http://ronco.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://ronco.myhvacshop.com/services/,,
2787,Ron's Heating and A/C Inc.,1407 N. Batavia St. #105,,Orange,CA,92867,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Our comfort depends on your comfort,info@thehvac.net,http://rons.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://rons.myhvacshop.com/services/,,
2790,Roterts Appliance,2857 De Ovan Ave,,Stockton,CA,95204,USA,37.8162049,-121.898588,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",Don't Delay Call Today,info@thehvac.net,http://rotert.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,1-800-282-4912,,,,,http://rotert.myhvacshop.com/services/,,
