Store ID,Store Name,Street address,Unit,City,State,Zip code,Latitude,Longitude,Tags,Description,URL,Store Hours,Phone,Image,sl_email,sl_pages_url
2950,Stephens Plumbing and Heating,616 West 6th Street,,San Pedro,CA,90731,33.7388817,-118.2905232,heater repair,Most Respected Name in the Region,http://stephenslight.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/stephens-plumbing-and-heating/
2951,"Stevenson Mechanical, Inc",404 7th Street,,Oakley,CA,94561,37.8162049,-121.898588,heater repair,When You Need it Fast and You Need it Expert,http://steven.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/stevenson-mechanical-inc/
2952,"Steve Patricks Air and Heating, Inc.",2561 N Purdue Avenue,,Fresno,CA,93727,36.773655,-119.689101,heater repair,Our comfort depends on your comfort,http://stevepatricks.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,info@thehvac.net,http://www.thehvac.net/member/steve-patricks-air-and-heating-inc/
2954,South Bay Restaurant Eqt,2820 Via Orange Way Ste J,,Spring Valley,CA,91978,32.7294812,-116.9690734,heater repair,Don't Delay Call Today,http://sthbay.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,info@thehvac.net,http://www.thehvac.net/member/south-bay-restaurant-eqt/
2956,"Stockdale Aire, Inc",9000 Montnedy Ct,,Bakersfield,CA,93308,35.334475,-119.102059,heater repair,Your Comfort is Our Specialty,http://stockdhudson.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,info@thehvac.net,http://www.thehvac.net/member/stockdale-aire-inc/
2957,"Stout and Associates, Inc.",7306 32nd Street,,North Highlands,CA,95660,38.6830879,-121.3713164,heater repair,Where Experts Fix Your Problems,http://stouta.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,info@thehvac.net,http://www.thehvac.net/member/stout-and-associates-inc/
2958,Stumbo Htg and Air,1550 Wegis Ave.,,Bakersfield,CA,93314,35.37265,-119.18881,heater repair,When You Need an Expert,http://strumb.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,info@thehvac.net,http://www.thehvac.net/member/stumbo-htg-and-air/
2959,Stuart Rose Heating and A/C,5216 Chesebro Rd,,Agoura Hills,CA,91301,37.8162049,-121.898588,heater repair,SOS Service and Installation,http://stuart.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,info@thehvac.net,http://www.thehvac.net/member/stuart-rose-heating-and-ac/
2960,Suisun Valley Sheetmetal,1601 Enterprise Dr Ste 1,,Fairfield,CA,94533,37.8162049,-121.898588,heater repair,Specializing in Your Comfort Since 1968,http://suisun.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,info@thehvac.net,http://www.thehvac.net/member/suisun-valley-sheetmetal/
2961,Summer Air,1209 Parkhurst St,,Simi Valley,CA,93065,37.8162049,-121.898588,heater repair,"Your 911 For Plumbing, Heating & A/C",http://sumair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/summer-air/
2962,"Summer Systems, Inc",28942 Hancock Park,,Valencia,CA,91355,34.4400287,-118.5914696,heater repair,One Call Gets it All Expert Quality Service,http://summer.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/summer-systems-inc/
2963,Summer Heating,1447 University Avenue,,Berkeley,CA,94702,37.8702766,-122.2835788,heater repair,Remarkable Service. Remarkable Craftstmen,http://summers.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,info@thehvac.net,http://www.thehvac.net/member/summer-heating/
2964,Summit HVAC-R,15935 Redwood Lodge Rd,,Los Gatos,CA,95030,37.8162049,-121.898588,heater repair,"Your 911 For Plumbing, Heating & A/C",http://summit.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,info@thehvac.net,http://www.thehvac.net/member/summit-hvac-r/
2965,Sunrise Air Condtgand Htg,280 Bissell Place,,San Jacinto,CA,92583,33.7854456,-116.9747218,heater repair,Most Respected Name in the Region,http://sunair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,info@thehvac.net,http://www.thehvac.net/member/sunrise-air-condtgand-htg/
2971,Super Air Heating,3455 Susie Lane,,Gilroy,CA,95020,37.0057816,-121.5682751,heater repair,Our comfort depends on your comfort,http://supaircon.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,info@thehvac.net,http://www.thehvac.net/member/super-air-heating/
2972,Superior Electric,25575 N Hwy 99 Ste A,,Acampo,CA,95220,38.21945,-121.272095,heater repair,Don&#39;t Delay Call Today,http://www.superiorelectriccorp.com/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,info@thehvac.net,http://www.thehvac.net/member/superior-electric/
2973,Super Cool AirConditg,2126 Seaman Ave,,South El Monte,CA,91733,37.8162049,-121.898588,heater repair,Your Comfort is Our Specialty,http://superc.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,info@thehvac.net,http://www.thehvac.net/member/super-cool-airconditg/
2976,Superior Systems,2421 Manuna Kea Drive,,Ceres,CA,95307,37.6044902,-120.9508791,heater repair,Where Experts Fix Your Problems,http://superioradams.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/superior-systems/
2986,Supreme Air Systems,80 Gilman Ave #1,,Campbell,CA,95008,37.2860571,-121.9401495,heater repair,When You Need an Expert,http://supr.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/supreme-air-systems/
2987,Supreme Quality Htgand Cool,3453 Ramona Ave #12,,Sacramento,CA,95826,37.8162049,-121.898588,heater repair,SOS Service and Installation,http://suprem.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,info@thehvac.net,http://www.thehvac.net/member/supreme-quality-htgand-cool/
2988,"Supreme Comfort HVAC, Inc.",180 Fox Hollow Circle,,Morgan Hill,CA,95038,37.14029,-121.669427,heater repair,Specializing in Your Comfort Since 1968,http://supreme.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,info@thehvac.net,http://www.thehvac.net/member/supreme-comfort-hvac-inc/
2989,Supreme Air,825 West Elm Avenue,,Tulare,CA,93274,36.197713,-119.358884,heater repair,"Your 911 For Plumbing, Heating & A/C",http://supremeair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,info@thehvac.net,http://www.thehvac.net/member/supreme-air/
2990,Stockton Unified School,1932 N. El Pinal,,Stockton,CA,95205,37.8162049,-121.898588,heater repair,One Call Gets it All Expert Quality Service,http://susd.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,info@thehvac.net,http://www.thehvac.net/member/stockton-unified-school/
2991,Sverdrup dba Ross Group,8 Draco Dr Bldg 8350,,Edwards AFB,CA,93524,37.8162049,-121.898588,heater repair,Remarkable Service. Remarkable Craftstmen,http://sverdr.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,info@thehvac.net,http://www.thehvac.net/member/sverdrup-dba-ross-group/
2992,SVS Construction,235 Phelan Ave.,,San Jose,CA,95112,37.8162049,-121.898588,heater repair,"Your 911 For Plumbing, Heating & A/C",http://svs.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,info@thehvac.net,http://www.thehvac.net/member/svs-construction/
2993,Swami International,2030 W. Rosecrans Ave,,Gardena,CA,90249,33.901022,-118.3169714,heater repair,Most Respected Name in the Region,http://swami.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,info@thehvac.net,http://www.thehvac.net/member/swami-international/
2994,Swift Certified,4329 Rose Lane,,Concord,CA,94578,37.952861,-122.00041,heater repair,When You Need it Fast and You Need it Expert,http://swiftc.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/swift-certified/
2995,Swift Serve Heating and AIr,10639 Whitegate Avenue,,Sunland,CA,91040,34.262608,-118.305165,heater repair,Our comfort depends on your comfort,http://swiftserve.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/swift-serve-heating-and-air/
2996,Sylmar Hardware and Supply,13864 Foothill Blvd,,Sylmar,CA,91342,34.310967,-118.435808,heater repair,Don't Delay Call Today,http://sylmarhardware.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,info@thehvac.net,http://www.thehvac.net/member/sylmar-hardware-and-supply/
2997,Sylmar Services Htg and A/C,15464 Roxford Street,,Sylmar,CA,91342,34.313732,-118.468268,heater repair,Your Comfort is Our Specialty,http://sylmarserv.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,info@thehvac.net,http://www.thehvac.net/member/sylmar-services-htg-and-ac/
2998,TandT Sheet Metal Fabricators,9456 Golden State Blvd.,,Madera,CA,93637,36.8941969,-119.9907806,heater repair,Where Experts Fix Your Problems,http://tandtsheetmetal.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,info@thehvac.net,http://www.thehvac.net/member/tandt-sheet-metal-fabricators/
3000,Talent Air,10880 Walker Street,,Cypress,CA,90630,33.806398,-118.036106,heater repair,When You Need an Expert,http://talent.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,info@thehvac.net,http://www.thehvac.net/member/talent-air/
3001,T and A Supply Inc,1045 No 10th St,,San Jose,CA,95112,37.8162049,-121.898588,heater repair,SOS Service and Installation,http://tasupply.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,info@thehvac.net,http://www.thehvac.net/member/t-and-a-supply-inc/
3002,Taylor Made Air,16611 Willow St.,,Hesperia,CA,92345,37.8162049,-121.898588,heater repair,Specializing in Your Comfort Since 1968,http://taylor.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,info@thehvac.net,http://www.thehvac.net/member/taylor-made-air/
3003,"Taylor Air Systems, Inc.",1240 Market Street # 4,,Yuba Bity,CA,95991,39.1490675,-121.6146433,heater repair,"Your 911 For Plumbing, Heating & A/C",http://taylorair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,info@thehvac.net,http://www.thehvac.net/member/taylor-air-systems-inc/
3004,Tulare County Housing Aut,5140 W. Cypress,,Visalia,CA,93277,36.3033521,-119.3831026,heater repair,One Call Gets it All Expert Quality Service,http://tchouse.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,NULL
3005,"Team Heaating and A/C, Inc.",42266 Remington Avenue,,Temecula,CA,92590,33.513628,-117.17849,heater repair,Remarkable Service. Remarkable Craftstmen,http://teamheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/team-heaating-and-ac-inc/
3006,TechSmart A/C Inc.,18450 Technology Dr Ste F,,Morgan Hill,CA,95037,37.8162049,-121.898588,heater repair,"Your 911 For Plumbing, Heating & A/C",http://techsmt.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,info@thehvac.net,http://www.thehvac.net/member/techsmart-ac-inc/
3007,Tehachapi Heating and Air,785 Tucker Road # G126,,Tehachapi,CA,93561,35.1251499,-118.467909,heater repair,Most Respected Name in the Region,http://tehachapi.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,info@thehvac.net,http://www.thehvac.net/member/tehachapi-heating-and-air/
3018,Temperature Equipment Co.,10667 Louise Ave,,Granada Hills,CA,91344,37.8162049,-121.898588,heater repair,When You Need it Fast and You Need it Expert,http://tempequip.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,info@thehvac.net,http://www.thehvac.net/member/temperature-equipment-co/
3020,Temperatures Unlimited,28348 Constellation Rd #840,,Valencia,CA,91351,37.8162049,-121.898588,heater repair,Our comfort depends on your comfort,http://temper.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,info@thehvac.net,http://www.thehvac.net/member/temperatures-unlimited/
3022,Temp-Tec Corporation,3769 Old Conejo Rd,,Newbury Park,CA,91320,37.8162049,-121.898588,heater repair,Don't Delay Call Today,http://temptec.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,info@thehvac.net,http://www.thehvac.net/member/temp-tec-corporation/
3024,Temperature Transfer,2534 E Woodrow Ave,,Simi Valley,CA,93065,37.8162049,-121.898588,heater repair,Your Comfort is Our Specialty,http://temtra.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,info@thehvac.net,http://www.thehvac.net/member/temperature-transfer/
3026,Terry L. Huckaby Heating,3973 El Lado Drive,,La Crescenta,CA,91214,37.8162049,-121.898588,heater repair,Where Experts Fix Your Problems,http://terryhub.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,info@thehvac.net,http://www.thehvac.net/member/terry-l-huckaby-heating/
3027,"TandH Air, Heat and Refrig.",4130 Flat Rock Dr #100,,Riverside,CA,92505,37.8162049,-121.898588,heater repair,When You Need an Expert,http://thair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/tandh-air-heat-and-refrig/
3028,Thanh Ha,1236 Culpepper Drive,,San Jose,CA,95121,37.313775,-121.833172,heater repair,SOS Service and Installation,http://thanh.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/thanh-ha/
3030,The Contractor Connection,9626 Lurline Ave #C,,Chatsworth,CA,91311,34.245359,-118.583577,heater repair,Specializing in Your Comfort Since 1968,http://thecon.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,info@thehvac.net,http://www.thehvac.net/member/the-contractor-connection/
3031,The Furnace Room,2951 Research Park Dr,,Soquel,CA,95073,37.8162049,-121.898588,heater repair,"Your 911 For Plumbing, Heating & A/C",http://thefur.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,info@thehvac.net,http://www.thehvac.net/member/the-furnace-room/
3032,The Furnace Co,2101 El Capitan,,Santa Clara,CA,95050,37.360914,-121.965612,heater repair,One Call Gets it All Expert Quality Service,http://thefurnace.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,info@thehvac.net,http://www.thehvac.net/member/the-furnace-co/
3033,The Gus Co Air Conditioning,16840 Chatsworth #220,,Granada Hills,CA,91344,34.26423,-118.499309,heater repair,Remarkable Service. Remarkable Craftstmen,http://thegusco.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,info@thehvac.net,http://www.thehvac.net/member/the-gus-co-air-conditioning/
3035,Thermal Comfort System,8038 Andasol Ave,,Northridge,CA,91325,34.216839,-118.511481,heater repair,"Your 911 For Plumbing, Heating & A/C",http://thermal.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,info@thehvac.net,http://www.thehvac.net/member/thermal-comfort-system/
3036,"Thermal-Cool, Inc.",1995 Down St,,Riverside,CA,92507,37.8162049,-121.898588,heater repair,Most Respected Name in the Region,http://thermalcool.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,info@thehvac.net,http://www.thehvac.net/member/thermal-cool-inc/
3037,Thermal Efficiency Control,23520 Via Decano,,Valencia,CA,91355,34.384205,-118.545362,heater repair,When You Need it Fast and You Need it Expert,http://thermalefficien.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,info@thehvac.net,http://www.thehvac.net/member/thermal-efficiency-control/
3038,Thermal Logistics,1202 Kifeir Road,,Sunnyvale,CA,94086,37.371859,-122.0212337,heater repair,Our comfort depends on your comfort,http://thermallog.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/thermal-logistics/
3039,Thermal Mechanical,425 Aldo Ave,,Santa Clara,CA,95054,37.8162049,-121.898588,heater repair,Don't Delay Call Today,http://thermech.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/thermal-mechanical/
3040,Thermo Dynamics,8248 Holly Oak Street,,Citrus Heights,CA,95610,38.711466,-121.255499,heater repair,Your Comfort is Our Specialty,http://thermodynamics.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,info@thehvac.net,http://www.thehvac.net/member/thermo-dynamics/
3041,Thermal Solutions-TCI Mec,3723 San Gabriel River Pkwy #E,,Pico Rivera,CA,90660,37.8162049,-121.898588,heater repair,Where Experts Fix Your Problems,http://thersol.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,info@thehvac.net,http://www.thehvac.net/member/thermal-solutions-tci-mec/
3042,Thermal Technic,900 E. Harvard St.,,Glendale,CA,91205,37.8162049,-121.898588,heater repair,When You Need an Expert,http://thertechnic.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,info@thehvac.net,http://www.thehvac.net/member/thermal-technic/
3043,Thomason Mech and Design,414 Pipestone Cir,,Petaluma,CA,94954,37.8162049,-121.898588,heater repair,SOS Service and Installation,http://thomas.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,info@thehvac.net,http://www.thehvac.net/member/thomason-mech-and-design/
3044,Thompson Heating and A/C,1023 Fulton Road,,San Marcos,CA,92069,33.151299,-117.136307,heater repair,Specializing in Your Comfort Since 1968,http://thompson.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,info@thehvac.net,http://www.thehvac.net/member/thompson-heating-and-ac/
3048,Tino's HVAC,140 5th Street,,Hollister,CA,95023,36.8515498,-121.4008652,heater repair,"Your 911 For Plumbing, Heating & A/C",http://tinoshvac.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,info@thehvac.net,http://www.thehvac.net/member/tinos-hvac/
3049,T L C Heating and Air Cond,2919 1/4 Foothill Blvd,,La Crescenta,CA,91214,37.8162049,-121.898588,heater repair,One Call Gets it All Expert Quality Service,http://tlchtg.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,info@thehvac.net,http://www.thehvac.net/member/t-l-c-heating-and-air-cond/
3057,Temperature Perfection,3270 Seldon Court Ste #5,,Fremont,CA,94539,37.518369,-121.94658,heater repair,Remarkable Service. Remarkable Craftstmen,http://tmpper.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/temperature-perfection/
3058,Tokay Heating And Air,13 N Sunset Dr,,Lodi,CA,95240,37.8162049,-121.898588,heater repair,"Your 911 For Plumbing, Heating & A/C",http://tokayh.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/tokay-heating-and-air/
3060,"Tom Gamble and Sons, Inc.",14211 South San Pedro Street,,Los Angeles,CA,90061,33.9026458,-118.2691532,heater repair,Most Respected Name in the Region,http://tomgamble.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-3.png,info@thehvac.net,http://www.thehvac.net/member/tom-gamble-and-sons-inc/
3061,Tommy's Refrigertaion and Air Conditioning,8617 South Norwalk Blvd,,Whittier,CA,90606,33.9630383,-118.0706828,heater repair,When You Need it Fast and You Need it Expert,http://tommysrefrig.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-4.png,info@thehvac.net,http://www.thehvac.net/member/tommys-refrigertaion-and-air-conditioning/
3062,Tom's Equipment Rental,6275 South Anchor Avenue,,Orange Cove,CA,93646,36.642287,-119.324463,heater repair,Our comfort depends on your comfort,http://tomsheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-5.png,info@thehvac.net,http://www.thehvac.net/member/toms-equipment-rental/
3063,Top Plumbing and Heating,17178 Tulsa Street,,Granada Hills,CA,91344,34.26811,-118.507997,heater repair,Don't Delay Call Today,http://topplumbing.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-6.png,info@thehvac.net,http://www.thehvac.net/member/top-plumbing-and-heating/
3066,"Total A/C, Inc.",1139 Brookhaven,,Clovis,CA,93613,36.8158903,-119.6976785,heater repair,Your Comfort is Our Specialty,http://totalacinc.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-7.png,info@thehvac.net,http://www.thehvac.net/member/total-ac-inc/
3067,Total Comfort Systems,742 Camino Santos Reyes,,Thousand Oaks,CA,91360,34.187429,-118.896432,heater repair,Where Experts Fix Your Problems,http://totalc.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-8.png,info@thehvac.net,http://www.thehvac.net/member/total-comfort-systems/
3068,Total Heating and Air Company,910 Alpahonse Street,,Santa Barbara,CA,93103,34.427911,-119.686732,heater repair,When You Need an Expert,http://totalheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/FurnaceRepair1.png,info@thehvac.net,http://www.thehvac.net/member/total-heating-and-air-company/
3070,Total Temperature Controlled,915 Oro Way,,Lodi,CA,95240,38.1449671,-121.2637672,heater repair,SOS Service and Installation,http://totaltemperatur.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-1.png,info@thehvac.net,http://www.thehvac.net/member/total-temperature-controlled/
3072,Trabuco Hills Air,21091 Winchester,,Trabuco Canyon,CA,92679,37.8162049,-121.898588,heater repair,Specializing in Your Comfort Since 1968,http://trabuco.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",800-282-4912,http://www.myhvacshop.com/wp-content/uploads/2012/12/map-square-2.png,info@thehvac.net,http://www.thehvac.net/member/trabuco-hills-air/
